LATITUDE,LONGITUDE,PARCELNO,SALE_PRC,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus,month_sold,structure_quality,overwrite
25.9013901,-80.199758,3021240110940,"235,000",33631,2214,35946,9051.6,25392.4,1308.7,45337.8,45337.8,3160.7,41,0,May,2,#VALUE!
25.9014674,-80.203598,621240011470,"160,000",7150,927,2416,8250.8,26752.7,2573.5,45468.2,45468.2,2003.9,66,0,August,2,#VALUE!
25.9014858,-80.209106,621240021150,"147,000",6500,1401,974,7019.9,28568.2,4117.3,45653.3,45653.3,204.7,67,0,September,2,#VALUE!
25.9016999,-80.205517,621240010680,"92,500",8000,916,1744,7761,27398.5,3072.1,45589.2,45589.2,1398,66,0,August,1,#VALUE!
25.9018503,-80.209122,621240021130,"150,000",6500,1149,0,6919.3,28573.2,4051.4,45786.1,45786.1,206.9,67,0,March,2,#VALUE!
25.9019045,-80.206919,621240010600,"273,000",6500,1820,202,7390.7,27857.9,3427.6,45709.4,45709.4,941.9,26,0,July,4,#VALUE!
25.9019099,-80.197841,3021240120460,"219,000",10160,1451,0,9410.3,24849.1,742.9,45513.8,45513.8,3892.6,26,0,July,4,#VALUE!
25.9019631,-80.207911,621240021620,"170,000",6500,1168,243,7159.8,28175.1,3693,45782.1,45782.1,607.1,36,0,June,2,#VALUE!
25.9023675,-80.195642,3021240090750,"392,000",11025,2227,22100,9119.6,24109.1,0,45659.1,45659.1,4614.8,21,0,August,4,#VALUE!
25.9023732,-80.188829,622190200090,"235,000",8820,1959,3148,7104.8,21921.8,2009.6,45638.5,44854.5,6895.6,60,0,July,2,#VALUE!
25.9023774,-80.188657,622190200100,"180,000",8400,2284,21976,7053,21862.6,2062.6,45641,44832,6949.3,59,0,August,2,#VALUE!
25.9025828,-80.209509,621240021810,"130,000",6500,1294,895,6639.1,28718,4027.8,46052.1,46052.1,111,26,0,September,2,#VALUE!
25.9025967,-80.205833,3021240070140,"162,500",7395,1131,0,7453.3,27500.3,2993.3,45932.3,45932.3,1309,31,0,April,2,#VALUE!
25.9026681,-80.204085,3021240070270,"285,000",7395,1333,0,7821.7,26923.3,2487.9,45907.3,45907.3,1881.9,26,0,June,4,#VALUE!
25.9033606,-80.195907,3021240090700,"340,000",9300,1682,2050,9365.6,24214.3,4.5,45998.1,45998.1,4546,21,0,June,4,#VALUE!
25.9035948,-80.199842,3021240111010,"455,000",33708,2593,64499,8449.7,25425,1021.7,46142.8,46142.8,3180.1,33,0,July,4,#VALUE!
25.9044784,-80.206904,3021240080400,"295,000",24880,2109,0,6639.3,27747.2,2832,46644,46644,850.9,36,0,October,2,#VALUE!
25.9045315,-80.209235,621240022530,"155,000",6500,1939,1481,6179.1,28621.7,3585.3,46757,46757,192.6,67,0,September,2,#VALUE!
25.9048213,-80.196768,3021240090620,"330,000",13875,2117,4283,8887.6,24475.2,0,46519.9,46519.9,4233.6,40,0,March,4,#VALUE!
25.9048715,-80.193681,3022190001060,"120,000",21000,1314,2069,8887.5,23477.9,627.3,46527.9,46346,5267.1,72,0,February,2,#VALUE!
25.9059203,-80.190743,622190110300,"340,000",10350,2400,21245,8261.4,22578.5,1709.9,46915.4,46287.7,6273.4,53,0,August,2,#VALUE!
25.9059791,-80.189385,622190110240,"221,000",10665,1965,20702,7901.4,22139.4,2139.2,46943.5,46125.2,6723.6,52,0,July,2,#VALUE!
25.9059791,-80.189385,622190110240,"345,000",10665,1965,20702,7901.4,22139.4,2139.2,46943.5,46125.2,6723.6,52,0,December,2,#VALUE!
25.9060377,-80.187832,622190110110,"196,000",10350,1502,528,7468.7,21622.8,2616.1,46980.9,45924.3,7226.6,64,0,June,4,#VALUE!
25.9063003,-80.202305,3021130031030,"300,000",9975,2106,27390,7239.3,26381.1,1284.9,47158.1,47158.1,2470.2,21,0,November,2,#VALUE!
25.9066832,-80.202089,3021130050650,"220,000",10650,1121,1557,7184.2,26319.1,1154.1,47289.5,47289.5,2542,31,0,July,2,#VALUE!
25.9070277,-80.206184,3021240040570,"160,000",10800,1204,878,6179.1,27674.2,2238.9,47520.4,47520.4,1198.2,65,0,November,2,#VALUE!
25.9071259,-80.20393,3021240040400,"163,000",10800,1432,1580,6655.4,26934.4,1600.2,47493.1,47493.1,1936.2,26,0,June,2,#VALUE!
25.9072325,-80.201649,3021130050880,"215,000",10725,1113,3558,7137.8,26189,929.1,47480.5,47480.5,2686,31,0,November,2,#VALUE!
25.9083908,-80.194336,3022190001300,"266,000",29620,1244,0,8446.3,23601.5,1011.9,47817.4,47522.3,4954.4,31,0,December,2,#VALUE!
25.9085858,-80.191114,3022190400120,"344,900",9367,1649,23114,8887.2,22774.8,2073.9,47894.1,47225,6142.1,16,0,July,4,#VALUE!
25.908711,-80.19942,3021240030050,"262,500",13125,2932,16129,7265.1,25452.3,2.2,47971.3,47971.3,3359.9,63,0,December,2,#VALUE!
25.9090793,-80.200522,3021240030240,"254,000",12069,1851,896,6914.8,25851.6,272.3,48145.8,48145.8,3007.9,31,0,February,4,#VALUE!
25.9092378,-80.18855,3022190210040,"305,000",10650,2018,20574,8332.3,21931,2889.1,48160.5,47099.2,6952.8,61,0,July,2,#VALUE!
25.9092933,-80.192098,3022190460030,"320,000",10701,2260,1172,8722.1,23094.2,1912.2,48165.1,47599.7,5788.3,16,0,December,4,#VALUE!
25.9097213,-80.200259,3021240030010,"285,000",13686,1457,1660,6800.4,25789.6,15.7,48339.6,48339.6,3093.1,31,0,August,4,#VALUE!
25.9099538,-80.192352,3022190260510,"230,000",9900,1924,2688,8507.3,23224.3,1996.8,48393.3,47847,5716.6,31,0,February,4,#VALUE!
25.9099582,-80.20328,3021130051370,"161,000",16762,1807,36524,6028.9,26785.1,835.5,48499.2,48499.2,2123.3,63,0,June,1,#VALUE!
25.9100767,-80.188609,3022190210080,"289,900",11286,2118,357,8536.6,21988.5,3032.2,48463.9,47385,6936.1,21,0,June,4,#VALUE!
25.9101607,-80.19215,3022190260500,"245,000",11629,2555,19497,8498,23137.8,2073.5,48460.6,47907.4,5764,36,0,September,2,#VALUE!
25.9103015,-80.204033,3021240051190,"220,000",10725,1066,15771,5787,27065.7,996.8,48647.5,48647.5,1897.3,36,0,June,2,#VALUE!
25.9110642,-80.189626,3022190260090,"305,000",7500,1809,30001,8817.4,22389.2,2960.9,48821,47856.6,6621.9,26,0,September,4,#VALUE!
25.9112126,-80.195917,3022190010950,"200,000",23887,1678,5124,7324.3,24414,1182.8,48833.8,48741.3,4526.2,70,0,March,2,#VALUE!
25.9115276,-80.193351,3022190010550,"404,000",40041,2949,25063,7769.2,23570.4,1941.6,48866.5,48420.8,5387.7,21,0,July,2,#VALUE!
25.9117656,-80.20386,3021240050570,"170,000",10894,1288,670,5439.5,27071.6,677.4,49178.8,49178.8,1959.8,66,0,June,2,#VALUE!
25.9118598,-80.201629,3021240140850,"300,000",13875,2535,19573,5928.5,26295.1,0,49148.4,49148.4,2630.5,59,0,February,4,#VALUE!
25.9130064,-80.205243,3021240050020,"159,000",10425,1316,1440,4796.2,27538.4,737.9,49658.4,49658.4,1515,66,0,August,2,#VALUE!
25.913251,-80.199954,3022190010060,"340,000",15659,2341,381,5898.1,25773.3,474.6,49635.9,49635.9,3230.8,16,0,August,4,#VALUE!
25.9133565,-80.190483,3022190011430,"400,000",18500,1753,26384,7978.1,22617.8,3141.6,49590.4,48680.6,6301.5,16,0,August,4,#VALUE!
25.9134589,-80.193812,3022190010431,"310,000",18129,2568,19533,7208.3,23741.3,2216.1,49654.7,49186.3,5237.3,31,0,January,4,#VALUE!
25.9138241,-80.19937,3021130340020,"350,000",10648,2455,12630,5888.4,25596.3,771.5,49834.4,49834.4,3442.6,11,0,August,4,#VALUE!
25.9138438,-80.208982,3021130030780,"290,000",11376,1979,1319,3722.4,28760.3,945.6,50060.5,50060.5,287.8,21,0,October,2,#VALUE!
25.9141486,-80.195403,3022180240010,"265,000",8340,1431,791,6698.9,24278.4,1935.5,49940.9,49665.1,4735.9,16,0,June,4,#VALUE!
25.9147261,-80.189415,3022180450110,"388,000",7376,2083,33920,7896.1,22328.7,3721.9,50140.7,49041.9,6724.5,0,0,June,4,#VALUE!
25.9147669,-80.204165,3021240140340,"389,000",14338,1621,225,4588.3,27125.5,0,50242.7,50242.7,1825.5,21,0,November,4,#VALUE!
25.9149042,-80.204355,3021240140330,"380,000",14338,1873,4161,4506.4,27187.4,0,50296.4,50296.4,1765.1,21,0,May,4,#VALUE!
25.9151679,-80.189188,3022180450040,"381,300",8752,2246,39215,7817.6,22227.1,3863.7,50298.9,49164.2,6692.9,0,0,May,4,#VALUE!
25.9156008,-80.207539,3021240140580,"185,000",10705,1251,0,3595.4,28267.5,251.2,50654.2,50654.2,766.7,66,0,September,2,#VALUE!
25.9159519,-80.194734,3022180020840,"239,000",40128,990,9606,6273.6,24040.3,2400.6,50477.4,50056.1,4962.7,21,0,March,2,#VALUE!
25.9163192,-80.20807,3021240140160,"155,000",14338,1759,5147,3271.1,28447.9,9.2,50913.3,50913.3,609.3,60,0,February,2,#VALUE!
25.9166186,-80.202834,3022180021330,"320,000",40128,1799,4792,4286.5,26701.5,472.8,50824.5,50824.5,2316.1,31,0,January,4,#VALUE!
25.9166691,-80.20162,3022180021310,"310,000",40128,1730,2305,4547.9,26309.1,739.8,50817.6,50817.6,2722.4,31,0,March,2,#VALUE!
25.9168679,-80.206832,3021130011480,"280,000",17939,2100,676,3392.9,28018.2,19.4,51066.3,51066.3,1003,31,0,March,2,#VALUE!
25.9169975,-80.20741,3021130011460,"117,500",17939,2219,17437,3229.2,28217.4,20.3,51133.3,51133.3,823.4,66,0,June,2,#VALUE!
25.9170276,-80.205297,3021130011190,"239,900",14319,2718,28164,3689,27531.4,266.9,51091.4,51091.4,1529.6,59,0,October,2,#VALUE!
25.9170501,-80.207701,3021130011451,"117,500",17939,1421,4905,3146.4,28310.9,19.3,51161.1,51161.1,728.1,77,0,June,2,#VALUE!
25.9179622,-80.195575,3022180021581,"370,500",16380,2860,1706,5628.3,24336.6,2606.1,51293.4,50912.4,4483.6,16,0,July,2,#VALUE!
25.9183631,-80.199599,3022180021841,"285,100",14199,2984,4953,4612.1,25673.5,1716.6,51474.8,51474.8,3434.8,31,0,February,2,#VALUE!
25.9185473,-80.20162,3022180021881,"378,000",35870,2460,3555,4046,26315.6,1285.5,51478.9,51478.9,2729.5,31,0,October,4,#VALUE!
25.9187777,-80.194079,3022180021681,"425,000",40260,5306,64010,5669.7,23841.2,3132.3,51503.5,50902.8,4531.5,39,0,May,2,#VALUE!
25.9188881,-80.189717,3022180011080,"228,000",8000,1608,2326,6719.6,22435.2,4433.4,51660.6,50478.3,5733.7,26,0,April,4,#VALUE!
25.9191677,-80.200206,3022180022041,"262,000",10660,1653,4353,4267.4,25888.5,1808.4,51778.7,51778.7,3255.5,16,0,June,4,#VALUE!
25.9193024,-80.189237,3022180010930,"229,000",7500,1625,2469,6708.4,22295.4,4655.8,51808.3,50554.5,5782.9,62,0,December,2,#VALUE!
25.9200608,-80.205402,3021130010610,"499,500",38902,3380,44619,2798.5,27576.7,1202.2,52138.8,52138.8,1541.5,21,0,December,4,#VALUE!
25.9205889,-80.196609,3022180022370,"320,000",17600,2060,25383,4681,24716.1,2963.6,52247.5,51914.2,3532.4,26,0,August,4,#VALUE!
25.9208911,-80.190667,3022180010120,"278,000",7500,1780,2600,5964.5,22792.7,4568.7,52376,51266.7,5088.3,26,0,September,4,#VALUE!
25.9212285,-80.194732,3022180074670,"185,000",6900,1283,126,4967.7,24140.1,3605.2,52495,51907,3891.4,59,0,March,2,#VALUE!
25.921432,-80.188869,3022180080670,"180,000",7080,1656,890,6219.3,22220.1,5171.7,52574.3,51217.2,5536.4,21,0,May,2,#VALUE!
25.9214528,-80.199326,3021130020121,"150,000",10575,1458,6337,3860.3,25640.2,2652.6,52600.8,52593.7,2723.8,63,0,July,2,#VALUE!
25.9216508,-80.191344,3022180080460,"115,000",6600,1092,1411,5610.3,23036.4,4557.5,52644.6,51603.9,4766,40,0,November,2,#VALUE!
25.9219661,-80.199785,3021130020280,"130,000",13677,1014,4268,3619.8,25797.2,2724.9,52794.8,52794.8,2483.4,69,0,October,1,#VALUE!
25.922046,-80.192566,3022180074350,"146,000",6300,970,3076,5237.4,23448.4,4343.7,52793,51899.5,4347.3,21,0,February,2,#VALUE!
25.9228275,-80.191115,3022180080022,"255,000",6300,1664,439,5349.5,22996.2,4886.7,53073.8,51970.8,4663.3,26,0,October,4,#VALUE!
25.9237515,-80.192464,3022180073170,"103,000",6300,1033,2702,4801.5,23460.9,4777.2,53406.3,52451.4,4131,21,0,July,1,#VALUE!
25.923807,-80.190983,3022180060620,"135,000",6300,1078,3272,5116.9,22974.5,5150.4,53429.8,52282.6,4586.3,41,0,January,2,#VALUE!
25.9243557,-80.188831,3022180060340,"200,000",6600,1753,279,5449.3,22274.6,5816.2,53637.3,52200.2,5219,21,0,March,4,#VALUE!
25.9249724,-80.192326,3022180072410,"265,000",7828,2291,5898,4506.3,23428.8,5122.8,53853.7,52844.7,4046.7,21,0,August,4,#VALUE!
25.9251236,-80.199101,3021130021262,"330,000",10575,1763,20784,2938.5,25655.8,3812.3,53931.9,53773.8,1911.9,11,0,March,2,#VALUE!
25.9252356,-80.192901,3022180072220,"174,000",6600,1243,2563,4305.9,23623.6,5062.9,53945.9,53003.2,3841.9,41,0,January,2,#VALUE!
25.9254313,-80.188702,3022180051310,"175,000",6900,1362,0,5191.5,22252.1,6101,54029.3,52548.2,4941.9,26,0,February,2,#VALUE!
25.9255584,-80.201465,3021130021430,"319,000",12411,1941,16896,2285.2,26426.2,3607.9,54124.8,54124.8,1152.5,21,0,December,2,#VALUE!
25.9263273,-80.195126,3022180071600,"290,000",6300,2500,7412,3519.9,24381,4917,54349,53655.8,3054.8,16,0,July,4,#VALUE!
25.9267124,-80.192411,3022180071070,"180,000",7017,1306,2313,4022.8,23496,5574.7,54486.2,53439.4,3833.4,31,0,July,2,#VALUE!
25.9271132,-80.193035,3022180071030,"152,000",7350,1332,0,3775.7,23706.9,5559.7,54633.2,53652.7,3586.1,31,0,June,2,#VALUE!
25.9271132,-80.193035,3022180071030,"206,000",7350,1332,0,3775.7,23706.9,5559.7,54633.2,53652.7,3586.1,31,0,November,2,#VALUE!
25.8616717,-80.224336,3031020101580,"127,000",9856,1312,1870,7476.2,34553.5,3148.5,32560.3,32560.3,5245.7,64,0,February,4,#VALUE!
25.8621288,-80.233475,3031030270190,"135,000",7100,893,1512,6806.9,37572,4885.1,33756.9,33756.9,8291.1,41,0,May,4,#VALUE!
25.862533,-80.233654,3031030270040,"120,000",7100,1093,1929,6914.5,37627.5,4737.1,33920.6,33920.6,8359.2,62,0,September,4,#VALUE!
25.8625759,-80.236647,3031030130940,"265,000",7020,2095,0,6528.7,38599.5,4773.7,34349.5,34349.5,9329.1,8,0,April,4,#VALUE!
25.8626298,-80.23482,3031030130340,"136,500",7725,1346,1380,6785.1,37991.3,4713.9,34120.6,34120.6,8724.9,64,0,August,4,#VALUE!
25.8627846,-80.240068,3031030142970,"150,000",9768,1447,3104,5462.3,39698.2,4970.5,34900.4,34900.4,10446.1,71,0,December,4,#VALUE!
25.8631218,-80.22106,3031020080060,"184,000",6983,1935,1698,7951,33475.3,2686.3,32701.3,32701.3,4200.9,56,0,April,4,#VALUE!
25.8633107,-80.237321,3031030142770,"235,000",7875,1595,4080,6228,38780.3,4547.9,34687.2,34687.2,9541.1,0,0,July,4,#VALUE!
25.8633518,-80.23599,3031030130240,"270,000",8400,1463,5604,6541.5,38344.1,4471.6,34516.3,34516.3,9102.5,2,0,December,4,#VALUE!
25.8636969,-80.233384,3031030080210,"135,000",5250,1309,6760,7150.3,37489.9,4340.8,34291.4,34291.4,8254.2,66,0,April,4,#VALUE!
25.8637459,-80.22476,3031020101450,"249,000",10387,1832,5447,8232.6,34618.5,3713,33317.6,33317.6,5363.7,26,0,September,4,#VALUE!
25.8644498,-80.232941,3031030080060,"180,000",5500,1469,0,7116.9,37313.1,4078,34484.2,34484.2,8103.1,25,0,May,4,#VALUE!
25.8645301,-80.231525,3031030190570,"219,000",7000,1693,0,7494.4,36847.3,4120.8,34327.5,34327.5,7638.4,9,0,May,4,#VALUE!
25.864765,-80.222146,3031020100610,"185,000",11701,1209,0,8566.8,33760.1,3378,33378,33378,4534.9,31,0,December,4,#VALUE!
25.8648249,-80.235136,3031030100260,"206,000",7725,1249,2086,6435.8,38002,3919.4,34893.8,34893.8,8808.6,36,0,November,4,#VALUE!
25.8650535,-80.237843,3031030141950,"165,000",8400,1552,480,5677.4,38877.6,3966.6,35331.9,35331.9,9696.6,64,0,June,4,#VALUE!
25.8652296,-80.224444,3031020100410,"215,000",9997,1994,10430,8760.8,34493,3993.7,33765.9,33765.9,5291.8,69,0,March,4,#VALUE!
25.8657476,-80.239462,3031030141390,"138,000",7875,1009,3566,5111.5,39380.8,3905.1,35788.5,35788.5,10222.4,36,0,November,4,#VALUE!
25.8660107,-80.213035,3031020121141,"119,000",6550,1238,3782,8891.9,30746.4,3298.9,33089.1,33089.1,1545.4,79,0,December,4,#VALUE!
25.8661575,-80.22426,3031020100330,"230,000",9997,1719,14321,9094.7,34394,4215.7,34073.1,34073.1,5222.5,0,0,August,4,#VALUE!
25.8663599,-80.219769,3031020060690,"205,000",8798,1584,0,9135.1,32918.5,3545.7,33737.6,33737.6,3742,26,0,August,4,#VALUE!
25.8663841,-80.219193,3031020060710,"210,000",5300,1397,0,9137.5,32741.9,3497,33698.7,33698.7,3564.5,0,0,September,4,#VALUE!
25.8665531,-80.223904,3031020100090,"230,000",9997,1981,1200,9236.4,34263.1,4248.4,34171.4,34171.4,5102.9,36,0,April,4,#VALUE!
25.866996,-80.214383,3031020070750,"115,000",7950,946,1925,9270.8,31135.4,3580.8,33546.1,33546.1,1968.2,64,0,December,4,#VALUE!
25.8671846,-80.216976,3031020070560,"239,000",7950,1675,2584,9365.6,31971.2,3640.2,33796.6,33796.6,2814.6,0,0,December,4,#VALUE!
25.8672268,-80.239518,3031030140790,"145,000",8250,980,6303,4753.7,39347.1,3422.5,36278.1,36278.1,10223,36,0,June,4,#VALUE!
25.8674373,-80.225371,3031020110390,"215,000",9997,1545,294,8900.2,34710.1,4173.2,34623.2,34623.2,5574.5,69,0,October,4,#VALUE!
25.8676516,-80.216202,3031020070530,"217,000",10600,1743,7020,9522.9,31684.7,3794.5,33905.2,33905.2,2538.9,78,0,November,4,#VALUE!
25.8679153,-80.216791,3031020070430,"144,400",7950,1469,1197,9629.6,31887.1,3902.2,34044,34044,2748.8,69,0,April,4,#VALUE!
25.8679541,-80.233099,3031030190040,"110,000",7150,979,0,6441.3,37191.9,2834.8,35697.1,35697.1,8073.5,64,0,September,4,#VALUE!
25.8679795,-80.224532,3031020110320,"185,000",9997,1136,1120,9107,34417.1,4244.6,34730,34730,5292.4,21,0,August,4,#VALUE!
25.8680043,-80.223739,3031020110110,"232,500",9997,1713,1044,9354.9,34157,4440,34660.5,34660.5,5031.9,31,0,August,4,#VALUE!
25.8680442,-80.222461,3031020110170,"187,000",9997,1262,0,9755.8,33737.1,4451.1,34552.2,34552.2,4611.3,36,0,September,4,#VALUE!
25.8683367,-80.216806,3031020070100,"230,000",7650,1953,0,9784,31878.1,4056.6,34195.5,34195.5,2749.6,9,0,February,4,#VALUE!
25.8692768,-80.216185,3021350201260,"170,000",5100,1500,0,10114,31651.2,4385.8,34487.1,34487.1,2542.7,11,0,July,4,#VALUE!
25.8699614,-80.216973,3021350200900,"160,000",5200,903,1416,10379.5,31892.3,4652.5,34787.4,34787.4,2799.3,12,0,February,4,#VALUE!
25.8701595,-80.237534,3021340121070,"170,000",6750,1191,5517,4809.4,38612.9,2191.3,36994.2,36994.2,9515.6,15,0,July,4,#VALUE!
25.870269,-80.240846,3021340150020,"165,000",8790,1151,5443,3792.3,39696.3,2783.5,37454.2,37454.2,10596.1,36,0,May,4,#VALUE!
25.8705609,-80.237116,3021340121300,"89,000",6750,895,1368,4890.2,38469.6,2000,37072.1,37072.1,9369.6,66,0,April,4,#VALUE!
25.8706063,-80.242028,3021340000360,"123,000",12492,1029,1688,3377.7,40057.3,2975.6,37728.9,37728.9,10954.6,60,0,April,4,#VALUE!
25.8706063,-80.242028,3021340000360,"134,500",12492,1029,1688,3377.7,40057.3,2975.6,37728.9,37728.9,10954.6,60,0,November,4,#VALUE!
25.8706291,-80.24065,3021340000390,"245,000",8610,1530,0,3795.3,39625.8,2653.4,37552.2,37552.2,10523.6,0,0,October,4,#VALUE!
25.8708454,-80.235002,3021340060080,"115,000",5760,1512,1742,5521.9,37769.4,1734.9,36899.2,36899.2,8668.6,63,0,January,4,#VALUE!
25.870849,-80.234826,3021340060070,"220,000",5464,1420,2780,5578.5,37713,1731.5,36879.3,36879.3,8612.3,1,0,June,4,#VALUE!
25.8712367,-80.232792,3021340090220,"151,800",5806,1374,0,6176.4,37027.6,1653.8,36743,36743,7924.9,65,0,September,4,#VALUE!
25.871593,-80.21249,3021350040070,"90,000",10662,1828,7958,9930.4,30356.1,5308.1,35039.1,35039.1,1264.8,67,0,November,4,#VALUE!
25.8717054,-80.237368,3021340140110,"185,000",6480,1318,312,4687.2,38525.8,1663.8,37482.7,37482.7,9421.4,59,0,December,4,#VALUE!
25.8719533,-80.230111,3021340100270,"208,000",43976,1884,3283,6937.3,36040.4,1843.9,36612.2,36612.2,6936,70,0,May,4,#VALUE!
25.8721527,-80.212272,3021350030090,"95,000",11200,1406,2088,9952.6,30271.2,5522.6,35230.1,35230.1,1173.2,62,0,August,4,#VALUE!
25.8723326,-80.217925,3021350200090,"175,000",10350,1193,1800,10947.9,32114.4,5521.3,35690.6,35690.6,3011.5,63,0,February,4,#VALUE!
25.8725726,-80.241257,3021340020900,"199,000",7850,1492,2200,3365.1,39788.7,2210.8,38260,38260,10688.7,54,0,October,4,#VALUE!
25.8727725,-80.217919,3021350330800,"168,000",8279,1467,2018,10942.5,32109.9,5494.7,35846.8,35846.8,3005.7,56,0,January,4,#VALUE!
25.8729752,-80.231877,3021340050180,"310,000",43575,4332,7553,6330.7,36671.7,1120,37084.3,37084.3,7572.8,1,0,November,4,#VALUE!
25.873828,-80.216623,3021350330550,"162,000",7791,1452,1121,11119.9,31667.6,5862.3,36129.6,36129.6,2567.1,58,0,June,4,#VALUE!
25.8742323,-80.217524,3021350330460,"170,000",7791,1478,0,10785.3,31952.3,5548.8,36334,36334,2853.5,38,0,May,4,#VALUE!
25.8749713,-80.217339,3021350330290,"165,000",7791,1469,660,10705.5,31883.9,5595.6,36581.1,36581.1,2785.4,46,0,March,4,#VALUE!
25.875041,-80.21488,3021350120220,"155,000",7950,1133,0,11143.9,31071.5,6398.6,36431.8,36431.8,1973.3,64,0,February,4,#VALUE!
25.8751708,-80.21388,3021350021310,"97,000",7000,984,6229,10864.6,30752.9,6534.3,36404.6,36404.6,1654.2,61,0,March,4,#VALUE!
25.8752015,-80.218732,3021350000280,"130,000",9650,1400,3687,10230.8,32279.8,5075.3,36782.9,36782.9,3181.2,45,0,March,4,#VALUE!
25.8756698,-80.220679,3021350340110,"125,000",12375,1751,1285,9599.9,32971.7,4488.6,37034.9,37034.9,3870.8,57,0,May,4,#VALUE!
25.8756779,-80.22201,3021350340050,"136,000",14152,1803,4287,9216.1,33305.5,4014.1,37104.6,37104.6,4206.1,56,0,June,4,#VALUE!
25.8756879,-80.221797,3021350340060,"215,000",10571,1502,3492,9288,33285.8,4112.2,37100.4,37100.4,4186.4,11,0,September,4,#VALUE!
25.8759701,-80.217165,3021350330050,"174,000",7791,1363,0,10583.5,31814.3,5648.6,36925.2,36925.2,2713.6,30,0,August,4,#VALUE!
25.8761025,-80.234852,3021340030410,"200,000",21960,1590,1456,5323.1,37610.4,0,38576,38576,8509.5,54,0,November,4,#VALUE!
25.8762952,-80.228146,3021340111530,"120,000",5300,1264,0,7500.9,35436.7,2060.7,37986.1,37986.1,6332.9,76,0,March,4,#VALUE!
25.8763741,-80.224581,3021350220051,"140,000",7450,1300,910,8398.5,34211.7,3180.6,37688.3,37688.3,5107.5,60,0,March,4,#VALUE!
25.8767307,-80.217413,3021350100660,"113,000",7950,1446,1575,10383.4,31890.5,5578.1,37209,37209,2785.4,62,0,August,4,#VALUE!
25.8769283,-80.222573,3021350230530,"147,500",8343,879,3937,8858.6,33576.5,3889.7,37690.1,37690.1,4475,16,0,August,4,#VALUE!
25.8770527,-80.22711,3021340111290,"186,000",5300,1523,2299,7599.7,35075.2,2430.4,38146,38146,5980.5,28,0,December,4,#VALUE!
25.8770883,-80.211523,3021350070270,"137,000",7000,920,576,10422.6,29963,7336.4,36954.9,36954.9,857,24,0,January,4,#VALUE!
25.8771055,-80.225627,3021350320340,"98,000",5300,904,0,7985.3,34583.3,2910.5,38023.5,38023.5,5488.2,61,0,March,4,#VALUE!
25.8771746,-80.217218,3021350100580,"209,900",7950,1562,795,10370,31814.4,5651.8,37354.1,37354.1,2714,11,0,June,4,#VALUE!
25.8772146,-80.22282,3021350230470,"145,000",7950,1228,504,8733.5,33649.2,3819.7,37805.1,37805.1,4552.8,69,0,May,4,#VALUE!
25.877284,-80.21454,3021350090510,"141,000",8480,1463,1638,11153.8,30932.7,6532.5,37215.3,37215.3,1830.3,68,0,January,4,#VALUE!
25.8776549,-80.231682,3021340230060,"250,000",11009,1795,0,6277.5,36526.5,990.7,38816.5,38816.5,7445.1,10,0,December,4,#VALUE!
25.8776742,-80.221529,3021350230150,"112,000",6825,1014,0,9028.9,33215.7,4266.1,37870.9,37870.9,4123.6,81,0,February,4,#VALUE!
25.6942984,-80.160976,2440000000000,"2,303,800",12000,1901,9980,25841.2,1422.4,1262.4,31639.1,31639.1,25620.1,53,0,12,4,December
25.6947744,-80.167875,2440000000000,"2,300,000",7500,2472,17563,24398.2,1181.8,1158.2,30807.6,30807.6,24167.8,52,0,11,5,November
25.6950482,-80.167932,2440000000000,"2,600,000",7500,3859,33908,24305.3,1094.7,1057.3,30707,30707,24075.1,9,0,11,5,November
25.6973122,-80.168295,2440000000000,"1,550,000",7500,2277,26614,23562.7,401,242.1,29876.9,29876.9,23334,50,0,10,4,October
25.6983687,-80.164902,2440000000000,"1,600,000",7500,2412,23055,23894.4,1086.5,1070.7,29832.3,29832.3,23672.3,64,0,9,4,September
25.8083997,-80.297655,2630000000000,"285,000",6200,1239,27783,3287,34995.8,3786.8,36373.4,24881.6,7702.6,61,1,4,5,April
25.8083999,-80.298024,2630000000000,"280,000",6200,1176,4654,3167,35069.8,3665.6,36488.9,24944.5,7581.5,61,1,4,5,April
25.8091045,-80.297425,2630000000000,"195,000",6240,1352,508,3404.1,35151.9,3863.5,36380.2,25061,7783.2,64,1,11,5,November
25.8093897,-80.278404,531000000000,"295,000",7100,1200,3455,5207.1,31862.3,3122,30539.3,22652.9,4512.3,46,1,8,4,August
25.8094184,-80.303677,2630000000000,"305,000",6014,1460,15445,1411.9,36515.7,1807.9,38369.7,26260.9,5730.1,43,0,8,5,August
25.8094915,-80.293494,2630000000000,"300,100",8890,1663,2283,4660.1,34494.8,5122.3,35177.4,24549.4,9043.9,48,1,9,5,September
25.8095742,-80.296616,2630000000000,"290,900",12128,860,1155,3687.7,35099.4,4123.6,36166,25043.6,8045.3,58,1,9,5,September
25.809628,-80.290708,2630000000000,"285,000",6000,1256,3407,5463.8,34032.3,5633.9,34352.4,24196.3,8499.8,60,1,9,5,September
25.8096395,-80.298556,2630000000000,"342,000",6000,1632,31520,3073,35536,3474.4,36785.5,25425.5,7397.7,26,1,7,5,July
